precursorID,name,drug_group,drug_class,formula_db,mono_mass_db,parent_id,smiles_db,key,raw_key14,scaffold_group,n_fragments_raw,parent_formal_charge,parent_mono_mass,mh_mz,elements,mw_subject_name,in_mw_subjects,hilicpos_raw_files,hilicpos_0hr_raw_files,c18pos_raw_files,feature_lists_aligned,db_MH_feature_modes,db_MH_in_hilicpos,db_MH_in_any_pos,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_recorded_train,in_msg15_parent_train,in_msg15_simchallenge_recorded_all,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_study2_pop,in_comparator_pop,in_msnlib_v1_4lib,in_msnlib_9lib,in_muru_exposed_populations,in_muru_dev_population,in_msg15_parent_simchallenge,in_msg15_orbitrap_MH_parent,scaffold_in_muru_exposed_populations,scaffold_in_muru_registry,scaffold_in_study2_pop,scaffold_in_comparator_pop,scaffold_in_msg15_all,name_checked,name_resolved,name_key_matches_db,name_route_in_msg15,name_keys
PM0000927,Ritonavir,Antimicrobial,Anti-viral,C37H48N6O5S2,720.3127601,392622,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,NCDNCNXCDXHOMX,NCDNCNXCDXHOMX,O=C(CNC(=O)NCc1cscn1)NC(CCC(Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,1,0,720.312760636,721.320037103,C;N;O;S,Ritonavir,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000928,Rizatriptan,Central nervous system,Anti-migraine,C15H19N5,269.1640456,5078,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,ULFRLSNUDGIQQP,ULFRLSNUDGIQQP,c1ncn(Cc2ccc3[nH]ccc3c2)n1,1,0,269.164045608,270.171322075,C;N,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000929,Rocuronium,Musculoskeletal,neuromuscular blocker,C32H53N2O4+,529.3999846,441290,CC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,YXRDKMPIGHSVRX,YXRDKMPIGHSVRX,C1CC[NH+](C2CC3CCC4C5CC(N6CCOCC6)CCC5CCC4C3C2)C1,1,1,529.39998459609,,C;N;O,Rocuronium,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,True,True,True,False,YXRDKMPIGHSVRX
PM0000930,Rolipram,Central nervous system,tranquilizer,C16H21NO3,275.1521435,5092,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3,HJORMJIFDVBMOB,HJORMJIFDVBMOB,O=C1CC(c2cccc(OC3CCCC3)c2)CN1,1,0,275.152143532,276.159419999,C;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000931,Ronidazole,Antimicrobial,Antiprotozoal,C6H8N4O4,200.0546,5094,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],PQFRTXSWDXZRRS,PQFRTXSWDXZRRS,c1c[nH]cn1,1,0,200.054554736,201.061831203,C;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000932,Ropinirole,Antimicrobial,dopamine receptor agonist,C16H24N2O,260.1888634,5095,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,UHSKFQJFRQCDBE,UHSKFQJFRQCDBE,O=C1Cc2ccccc2N1,1,0,260.188863388,261.196139855,C;N;O,Ropinirole,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000933,Rosiglitazone,Endocrine and metabolic,Anti-diabetic,C18H19N3O3S,357.1147122,77999,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,YASAKCUCGLMORW,YASAKCUCGLMORW,O=C1NC(=O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1,1,0,357.11471246800005,358.12198893500005,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000934,Roxatidine,Gastrointestinal,Antiulcer,C19H28N2O4,348.2049074,5105,CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2,SMTZFNFIKUPEJC,SMTZFNFIKUPEJC,c1ccc(CN2CCCCC2)cc1,1,0,348.204907376,349.212183843,C;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000935,Roxithromycin,Antimicrobial,Antibiotic,C41H76N2O15,836.5245698,6915744,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,RXZBMPWDPOLZGW,RXZBMPWDPOLZGW,N=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,1,0,836.5245697319999,837.5318461989999,C;N;O,Roxithromycin,True,4,2,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000936,Rufloxacin,Antimicrobial,Antibiotic,C17H18FN3O3S,363.1052903,58258,CN1CCN(CC1)C2=C(C=C3C4=C2SCCN4C=C(C3=O)C(=O)O)F,NJCJBUHJQLFDSW,NJCJBUHJQLFDSW,O=c1ccn2c3c(c(N4CCNCC4)ccc13)SCC2,1,0,363.1052906559999,364.1125671229999,C;F;N;O;S,Rufloxacin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000937,Rutin,Cardiovascular,vascular protectant,C27H30O16,610.1533849,5280805,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,IKGXIBQEEMLURG,IKGXIBQEEMLURG,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,1,0,610.1533848800001,611.1606613470001,C;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000938,Salicin,Antiinflammatory and Immunomodulatory,Antipyretic,C13H18O7,286.1052529,439503,C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O,NGFMICBWJRZIBI,NGFMICBWJRZIBI,c1ccc(OC2CCCCO2)cc1,1,0,286.105252916,287.112529383,C;O,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000939,Salinomycin,Antimicrobial,Anti-bacterial,C42H70O11,750.4918131,6602450,CCC(C1CCC(C(O1)C(C)C(C(C)C(=O)C(CC)C2C(CC(C3(O2)C=CC(C4(O3)CCC(O4)(C)C5CCC(C(O5)C)(CC)O)O)C)C)O)C)C(=O)O,KQXDHUJYNAXLNZ,KQXDHUJYNAXLNZ,O=C(CCCC1CCCCO1)CC1CCCC2(C=CCC3(CCC(C4CCCCO4)O3)O2)O1,1,0,750.4918130600001,751.4990895270001,C;O,Salinomycin,True,4,2,0,True,,False,False,True,True,False,False,False,True,True,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,,,,
PM0000940,Salsalate,Central nervous system,analgesic,C14H10O5,258.0528234,5161,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,WVYADZUPLLSGPU,WVYADZUPLLSGPU,O=C(Oc1ccccc1)c1ccccc1,1,0,258.05282342000004,259.06009988700004,C;O,,False,0,0,0,True,c18pos,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,WVYADZUPLLSGPU
PM0000941,Sangiunarium,Antiinflammatory and Immunomodulatory,Antineoplastic,C20H14NO4+,332.0917344,5154,C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6,INVGWHRKADIJHF,INVGWHRKADIJHF,c1cc2c(c[nH+]c3c4cc5c(cc4ccc23)OCO5)c2c1OCO2,1,1,332.0917343480899,,C;N;O,,False,0,0,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,,False,
PM0000942,Sarafloxacin,Antimicrobial,Anti-bacterial,C20H17F2N3O3,385.1237978,56208,C1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F,XBHBWNFJWIASRO,XBHBWNFJWIASRO,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,1,0,385.123797844,386.131074311,C;F;N;O,Sarafloxacin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000943,Saxagliptin,Endocrine and metabolic,Anti-diabetic,C18H25N3O2,315.1946771,11243969,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,QGJUIPDUBHWZPV,QGJUIPDUBHWZPV,O=C(CC12CC3CC(CC(C3)C1)C2)N1CCC2CC21,1,0,315.19467704,316.201953507,C;N;O,Saxagliptin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000945,Secnidazole,Antimicrobial,Antiameobic,C7H11N3O3,185.08,71815,CC1=NC=C(N1CC(C)O)[N+](=O)[O-],KPQZUUQMTUIKBP,KPQZUUQMTUIKBP,c1c[nH]cn1,1,0,185.080041212,186.087317679,C;N;O,Secnidazole,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000946,Securinine,Central nervous system,GABAA receptor blocker,C13H15NO2,217.1102787,442872,C1CCN2C(C1)C34CC2C=CC3=CC(=O)O4,SWZMSZQQJRKFBP,SWZMSZQQJRKFBP,O=C1C=C2C=CC3CC2(O1)C1CCCCN31,1,0,217.11027872,218.117555187,C;N;O,Securinine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000947,Selamectin,Antimicrobial,anthelmintic,C43H63NO11,769.4401119,9578507,CC1CCC2(CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5=NO)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)O)OC)C)OC1C7CCCCC7,AFJYYKSVHJGXSN,AFJYYKSVHJGXSN,N=C1C=CC2C(=O)OC3CC(CC=CC(OC4CCCCO4)CC=CC=C4COC1C42)OC1(CCCC(C2CCCCC2)O1)C3,1,0,769.4401118359999,770.4473883029999,C;N;O,Selamectin,True,4,2,0,True,,False,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,,,,
PM0000948,Selegiline,Central nervous system,Antidepressant,C13H17N,187.1360996,26757,CC(CC1=CC=CC=C1)N(C)CC#C,MEZLKOACVSPNER,MEZLKOACVSPNER,c1ccccc1,1,0,187.136099544,188.143376011,C;N,Selegiline,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,False,,,,
PM0000950,Seratrodast,Antiinflammatory and Immunomodulatory,Thx-antagonist,C22H26O4,354.1831093,2449,CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C,ZBVKEHDGYSLCCC,ZBVKEHDGYSLCCC,O=C1C=CC(=O)C(Cc2ccccc2)=C1,1,0,354.183109312,355.190385779,C;O,Seratrodast,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,ZBVKEHDGYSLCCC
PM0000951,Sertraline,Central nervous system,Antidepressant,C17H17Cl2N,305.073805,68617,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,VGKDLMBJGBXTGI,VGKDLMBJGBXTGI,c1ccc(C2CCCc3ccccc32)cc1,1,0,305.073804904,306.081081371,C;Cl;N,Sertraline,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000952,Sildenafil,Others,erectile dysfunction therapy,C22H30N6O4S,474.2049242,135398744,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C,BNRNXUUZRGQAQC,BNRNXUUZRGQAQC,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn[nH]c12,1,0,474.20492443999996,475.21220090699995,C;N;O;S,Sildenafil,True,4,2,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,False,,,,
PM0000953,Silibinin,Antiinflammatory and Immunomodulatory,hepatoprotective agent,C25H22O10,482.1212969,31553,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,SEBFKMXJBCUCAI,SEBFKMXJBCUCAI,O=C1CC(c2ccc3c(c2)OC(c2ccccc2)CO3)Oc2ccccc21,1,0,482.1212969039998,483.1285733709998,C;O,Silibinin,True,4,2,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000954,Simvastatin,Endocrine and metabolic,Antihyperlipidemic,C25H38O5,418.2719243,54454,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,RYMZZMVNJRMUDD,RYMZZMVNJRMUDD,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,1,0,418.2719243159999,419.2792007829999,C;O,Simvastatin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000955,Sirolimus,Antiinflammatory and Immunomodulatory,immunosuppressant,C51H79NO13,913.5551416,5284616,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,QFJCIRLUMZQUOT,QFJCIRLUMZQUOT,O=C1CCC=CCC(=O)CC(CCC2CCCCC2)OC(=O)C2CCCCN2C(=O)C(=O)C2CCCC(CCC=CC=CC=CCCC1)O2,1,0,913.5551415880002,914.5624180550002,C;N;O,Sirolimus,True,4,2,0,True,,False,False,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,,,,
PM0000956,Sisomicin,Antimicrobial,Antibiotic,C19H37N5O7,447.2692986,5224,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O,URWAJWIAIPFPJE,URWAJWIAIPFPJE,C1=COC(OC2CCCC(OC3CCCCO3)C2)CC1,1,0,447.2692985240001,448.2765749910001,C;N;O,Sisomicin,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,URWAJWIAIPFPJE
PM0000958,Solifenacin,Others,muscarinic M3 antagonist,C23H26N2O2,362.1994281,154059,C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5,FBOUYBDGKBSUES,FBOUYBDGKBSUES,O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,1,0,362.199428072,363.206704539,C;N;O,Solifenacin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000959,Sotalol,Cardiovascular,beta-adrenergic agonist,C12H20N2O3S,272.1194632,5253,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,ZBMZVLHSJCTVON,ZBMZVLHSJCTVON,c1ccccc1,1,0,272.1194635,273.126739967,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000960,Sparfloxacin,Antimicrobial,Antibiotic,C19H22F2N4O3,392.165997,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DZZWHBIBMUVIIW,DZZWHBIBMUVIIW,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,1,0,392.16599700399996,393.17327347099996,C;F;N;O,Sparfloxacin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,,,,
PM0000961,Sparteine,Endocrine and metabolic,oxytocic,C15H26N2,234.2095988,644020,C1CCN2CC3CC(C2C1)CN4C3CCCC4,SLRCCWJSBJZJBV,SLRCCWJSBJZJBV,C1CCN2CC3CC(CN4CCCCC34)C2C1,1,0,234.20959883199998,235.21687529899998,C;N,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000962,Spectinomycin,Antimicrobial,Antibiotic,C14H24N2O7,332.1583511,15541,CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O,UNFWWIHTNXNPBV,UNFWWIHTNXNPBV,O=C1CCOC2OC3CCCCC3OC12,1,0,332.158351108,333.165627575,C;N;O,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000963,Spiperone,Central nervous system,Antipsychotic,C23H26FN3O2,395.2009053,5265,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,DKGZKTPJOSAWFA,DKGZKTPJOSAWFA,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccccc1,1,0,395.20090529199996,396.20818175899996,C;F;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,,,,
PM0000964,Spiramycin,Antimicrobial,Anti-bacterial,C43H74N2O14,842.5140051,6419898,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C,ACTOXUHEUCPTEW,ACTOXUHEUCPTEW,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCC(OC2CCCCO2)C=CC=CCCO1,1,0,842.514005048,843.5212815149999,C;N;O,Spiramycin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000966,Stavudine,Antimicrobial,Anti-viral,C10H12N2O4,224.0797069,18283,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,XNKLLVCARDGLGL,XNKLLVCARDGLGL,O=c1ccn(C2C=CCO2)c(=O)[nH]1,1,0,224.079706864,225.086983331,C;N;O,Stavudine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,False,,,,
PM0000967,Streptomycin,Antimicrobial,Antibiotic,C21H39N7O12,581.2657,19649,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O,UCSJYZPVAKXKNQ,UCSJYZPVAKXKNQ,C1CCC(OC2OCCC2OC2CCCCO2)CC1,1,0,581.265669688,582.272946155,C;N;O,,False,0,0,0,True,,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,True,False,,,,
PM0000968,Strychnine,Others,central stimulant,C21H22N2O2,334.168128,441071,C1CN2CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75,QMGVPVSNSZLJIA,QMGVPVSNSZLJIA,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,1,0,334.168127944,335.175404411,C;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000969,Succinylsulfathiazole,Antimicrobial,Antibiotic,C13H13N3O5S2,355.0296619,5315,C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2,SKVLYVHULOWXTD,SKVLYVHULOWXTD,O=S(=O)(Nc1nccs1)c1ccccc1,1,0,355.02966251600003,356.036938983,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000970,Sulbactam,Antimicrobial,b-lactamase inhibitor,C8H11NO5S,233.0357932,130313,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)C,FKENQMMABCRJMK,FKENQMMABCRJMK,O=C1CC2N1CCS2(=O)=O,1,0,233.035793452,234.043069919,C;N;O;S,Sulbactam,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,FKENQMMABCRJMK
PM0000971,Sulfabenzamide,Antimicrobial,Antibacterial,C13H12N2O3S,276.056863,5319,C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N,PBCZLFBEBARBBI,PBCZLFBEBARBBI,O=C(NS(=O)(=O)c1ccccc1)c1ccccc1,1,0,276.056863244,277.064139711,C;N;O;S,,False,0,0,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,PBCZLFBEBARBBI
PM0000972,Sulfacarbamide,Antimicrobial,Anti-bacterial,C7H9N3O3S,215.0364619,11033,C1=CC(=CC=C1N)S(=O)(=O)NC(=O)N,WVAKABMNNSMCDK,WVAKABMNNSMCDK,c1ccccc1,1,0,215.036462148,216.043738615,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,WVAKABMNNSMCDK
PM0000973,Sulfacetamide,Antimicrobial,Antibacterial,C8H10N2O3S,214.0412129,5320,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,SKIVFJLNDNKQPD,SKIVFJLNDNKQPD,c1ccccc1,1,0,214.04121318,215.048489647,C;N;O;S,,False,0,0,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,SKIVFJLNDNKQPD
PM0000974,Sulfachlorpyridazine,Antimicrobial,Antibiotic,C10H9ClN4O2S,284.013474,6634,C1=CC(=CC=C1N)S(=O)(=O)NC2=NN=C(C=C2)Cl,XOXHILFPRYWFOD,XOXHILFPRYWFOD,O=S(=O)(Nc1cccnn1)c1ccccc1,1,0,284.01347420800005,285.02075067500004,C;Cl;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000975,Sulfadiazine,Antimicrobial,Antibiotic,C10H10N4O2S,250.0524463,5215,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,SEEPANYCNGTZFQ,SEEPANYCNGTZFQ,O=S(=O)(Nc1ncccn1)c1ccccc1,1,0,250.05244656,251.059723027,C;N;O;S,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000976,Sulfadimethoxine,Antimicrobial,Antibiotic,C12H14N4O4S,310.0735756,5323,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,ZZORFUFYDOWNEF,ZZORFUFYDOWNEF,O=S(=O)(Nc1ccncn1)c1ccccc1,1,0,310.07357592799997,311.08085239499997,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000977,Sulfadoxine,Antimicrobial,Anti-bacterial,C12H14N4O4S,310.0735756,17134,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,PJSFRIWCGOHTNF,PJSFRIWCGOHTNF,O=S(=O)(Nc1ccncn1)c1ccccc1,1,0,310.073575928,311.080852395,C;N;O;S,Sulfadoxine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000978,Sulfaguanidine,Antimicrobial,Anti-bacterial,C7H10N4O2S,214.0524463,5324,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N,BRBKOPJOKNSWSG,BRBKOPJOKNSWSG,c1ccccc1,1,0,214.05244656,215.059723027,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000979,Sulfameter,Antimicrobial,Antibiotic,C11H12N4O3S,280.063011,5326,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,GPTONYMQFTZPKC,GPTONYMQFTZPKC,O=S(=O)(Nc1ncccn1)c1ccccc1,1,0,280.063011244,281.070287711,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000980,Sulfamethazine/Sulfadimidine,Antimicrobial,Antibiotic,C12H14N4O2S,278.0837464,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,ASWVTGNCAZCNNR,ASWVTGNCAZCNNR,O=S(=O)(Nc1ncccn1)c1ccccc1,1,0,278.08374668799996,279.09102315499996,C;N;O;S,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000983,Sulfamethoxypridazine,Antimicrobial,Antibiotic,C11H12N4O3S,280.063011,5330,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,VLYWMPOKSSWJAL,VLYWMPOKSSWJAL,O=S(=O)(Nc1cccnn1)c1ccccc1,1,0,280.063011244,281.070287711,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000984,Sulfamonomethoxine,Antimicrobial,Antibiotic,C11H12N4O3S,280.063011,5332,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,WMPXPUYPYQKQCX,WMPXPUYPYQKQCX,O=S(=O)(Nc1ccncn1)c1ccccc1,1,0,280.063011244,281.070287711,C;N;O;S,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
