key,collection,position,smiles,mh,R1_single_position_all_energies,R3_no_isolation_conflict,R2_ms2_all_energies,R4_window_and_ce,R5_mass_range,R6_features,R7_neutral_scaffold_new,scaffold_group,in_step10,in_step8,in_v2_five_rung,VALIDATION,ANCHOR,SECONDARY
UNXHWFMMPAWVPI,SELLECK,pos_D6,OCC(O)C(O)CO,123.06518480000001,True,True,True,True,True,True,True,__ACYCLIC__UNXHWFMMPAWVPI,True,True,False,True,False,False
KSMRODHGGIIXDV,SELLECK,pos_E6,CC(=O)NC(CCC(N)=O)C(=O)O,189.086982864,True,False,False,False,True,True,True,__ACYCLIC__KSMRODHGGIIXDV,True,True,False,False,False,False
YGSDEFSMJLZEOE,SELLECK,pos_F6,O=C(O)c1ccccc1O,139.038970052,True,False,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
BDJRBEYXGGNYIS,SELLECK,pos_G6,O=C(O)CCCCCCCC(=O)O,189.112134992,True,True,False,False,True,True,True,__ACYCLIC__BDJRBEYXGGNYIS,True,True,False,False,False,False
PHOQVHQSTUBQQK,SELLECK,pos_H6,O=C1OC(CO)C(O)C(O)C1O,179.05501404,True,False,False,False,True,True,True,O=C1CCCCO1,True,True,False,False,False,False
NGSWKAQJJWESNS,SELLECK,pos_A7,O=C(O)/C=C/c1ccc(O)cc1,165.054620116,False,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
SEOVTRFCIGRIMH,SELLECK,pos_B7,O=C(O)Cc1c[nH]c2ccccc12,176.070604528,False,True,False,False,True,True,False,c1ccc2[nH]ccc2c1,False,False,False,False,False,False
XQXPVVBIMDBYFF,SELLECK,pos_C7,O=C(O)Cc1ccc(O)cc1,153.054620116,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
CRDAMVZIKSXKFV,SELLECK,pos_D7,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,223.20564145199998,True,True,False,False,True,True,True,__ACYCLIC__CRDAMVZIKSXKFV,True,True,False,False,False,False
GLDQAMYCGOIJDV,SELLECK,pos_E7,O=C(O)c1cccc(O)c1O,155.033884672,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
VZCYOOQTPOCHFL,SELLECK,pos_F7,O=C(O)/C=C/C(=O)O,117.01823460800001,False,True,False,False,True,True,True,__ACYCLIC__VZCYOOQTPOCHFL,False,False,False,False,False,False
MEHUJCGAYMDLEL,SELLECK,pos_G7,O=C(O)CCCCCCCC(O)C(O)CCCCCCO,305.23225012399996,True,True,False,False,True,True,True,__ACYCLIC__MEHUJCGAYMDLEL,True,True,False,False,False,False
CIWBSHSKHKDKBQ,SELLECK,pos_H7,O=C1OC(C(O)CO)C([O-])=C1O,177.039363976,False,True,False,False,True,True,True,O=C1C=CCO1,True,True,False,False,False,False
SIXLXDIJGIWWFU,SELLECK,pos_A8,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,369.09372511999993,True,True,False,False,True,True,True,c1cncc(CSSCc2cccnc2)c1,True,True,False,False,False,False
BJHIKXHVCXFQLS,SELLECK,pos_B8,O=C(CO)C(O)C(O)C(O)CO,181.070664104,False,True,False,False,True,True,True,__ACYCLIC__BJHIKXHVCXFQLS,True,True,False,False,False,False
UKMSUNONTOPOIO,SELLECK,pos_C8,CCCCCCCCCCCCCCCCCCCCCC(=O)O,341.3414066479999,True,True,False,False,True,True,True,__ACYCLIC__UKMSUNONTOPOIO,True,True,False,False,False,False
DPUOLQHDNGRHBS,SELLECK,pos_D8,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O,339.3257565839999,True,True,False,False,True,True,True,__ACYCLIC__DPUOLQHDNGRHBS,True,True,False,False,False,False
BJHIKXHVCXFQLS,SELLECK,pos_E8,O=C(CO)C(O)C(O)C(O)CO,181.070664104,False,True,False,False,True,True,True,__ACYCLIC__BJHIKXHVCXFQLS,True,True,False,False,False,False
QELSKZZBTMNZEB,SELLECK,pos_F8,CCCOC(=O)c1ccc(O)cc1,181.085920244,True,False,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
ALEXXDVDDISNDU,SELLECK,pos_G8,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,405.227164744,True,True,False,False,True,True,False,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,False,False,True,False,False,False
VKOBVWXKNCXXDE,SELLECK,pos_H8,CCCCCCCCCCCCCCCCCCCC(=O)O,313.31010652,True,False,False,False,True,True,True,__ACYCLIC__VKOBVWXKNCXXDE,True,True,False,False,False,False
ZOAMBXDOGPRZLP,SELLECK,pos_A9,NC(=O)Cc1c[nH]c2ccccc12,175.08658893999998,True,False,False,False,True,True,False,c1ccc2[nH]ccc2c1,False,True,False,False,False,False
VZCCETWTMQHEPK,SELLECK,pos_B9,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,279.2318562,True,True,False,False,True,True,True,__ACYCLIC__VZCCETWTMQHEPK,True,True,False,False,False,False
OHXPGWPVLFPUSM,SELLECK,pos_C9,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,403.24790018799996,False,True,False,False,True,True,True,O=C1CCC2C(C1)CC(=O)C1C3CCCC3C(=O)CC21,True,True,False,False,False,False
OYHQOLUKZRVURQ,SELLECK,pos_D9,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,281.247506264,True,True,False,False,True,True,True,__ACYCLIC__OYHQOLUKZRVURQ,True,True,False,False,False,False
DCBSHORRWZKAKO,SELLECK,pos_E9,CCCCCCCCCCCCCC(=O)OCC(O)CO,303.252985568,True,True,False,False,True,True,True,__ACYCLIC__DCBSHORRWZKAKO,True,True,False,False,False,False
LUCHPKXVUGJYGU,SELLECK,pos_F9,Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1N,242.11353196,True,True,False,False,True,True,True,O=c1ncccn1C1CCCO1,True,True,False,False,False,False
XHQZJYCNDZAGLW,SELLECK,pos_G9,COc1cccc(C(=O)O)c1,153.054620116,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
UYPYRKYUKCHHIB,SELLECK,pos_H9,C[N+](C)(C)[O-],76.075689908,True,False,False,False,True,True,True,__ACYCLIC__UYPYRKYUKCHHIB,True,True,False,False,False,False
DXNCZXXFRKPEPY,SELLECK,pos_A10,O=C(O)CCCCCCCCCCCC(=O)O,245.174735248,True,True,False,False,True,True,True,__ACYCLIC__DXNCZXXFRKPEPY,False,False,False,False,False,False
OFJWFSNDPCAWDK,SELLECK,pos_B10,CCC(C(=O)O)c1ccccc1,165.091005624,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
PRJKNHOMHKJCEJ,SELLECK,pos_C10,O=C(O)Cc1c[nH]cn1,127.050203432,True,False,False,False,True,True,False,c1c[nH]cn1,False,True,False,False,False,False
NGEWQZIDQIYUNV,SELLECK,pos_D10,CC(C)C(O)C(=O)O,119.07027018000001,True,True,False,False,True,True,True,__ACYCLIC__NGEWQZIDQIYUNV,True,True,False,False,False,False
SZHOJFHSIKHZHA,SELLECK,pos_E10,CCCCCCCCCCCCC(=O)O,215.20055607199998,True,True,False,False,True,True,True,__ACYCLIC__SZHOJFHSIKHZHA,True,True,False,False,False,False
FYGDTMLNYKFZSV,SELLECK,pos_F10,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,505.1763109439998,True,True,False,False,True,True,True,C1CCC(OC2CCC(OC3CCCOC3)OC2)OC1,True,True,False,False,False,False
HBOQXIRUPVQLKX,SELLECK,pos_G10,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,879.743616856,True,True,False,False,True,True,True,__ACYCLIC__HBOQXIRUPVQLKX,True,True,False,False,False,False
SYEOWUNSTUDKGM,SELLECK,pos_H10,CC(CCC(=O)O)CC(=O)O,161.080834864,True,False,False,False,True,True,True,__ACYCLIC__SYEOWUNSTUDKGM,True,True,False,False,False,False
MBIQENSCDNJOIY,SELLECK,pos_A11,CCC(C)(O)C(=O)O,119.07027018000001,True,True,False,False,True,True,True,__ACYCLIC__MBIQENSCDNJOIY,True,True,False,False,False,False
SUMDYPCJJOFFON,SELLECK,pos_B11,O=S(=O)([O-])CCO,127.00595567200001,True,True,False,False,True,True,True,__ACYCLIC__SUMDYPCJJOFFON,True,True,False,False,False,False
JOOXCMJARBKPKM,SELLECK,pos_C11,CC(=O)CCC(=O)O,117.05462011600001,True,True,False,False,True,True,True,__ACYCLIC__JOOXCMJARBKPKM,True,True,False,False,False,False
TYFQFVWCELRYAO,SELLECK,pos_D11,O=C(O)CCCCCCC(=O)O,175.096484928,True,False,False,False,True,True,True,__ACYCLIC__TYFQFVWCELRYAO,True,True,False,False,False,False
FEWJPZIEWOKRBE,SELLECK,pos_E11,O=C(O)C(O)C(O)C(=O)O,151.02371391199998,False,True,False,False,True,True,True,__ACYCLIC__FEWJPZIEWOKRBE,True,True,False,False,False,False
YYPNJNDODFVZLE,SELLECK,pos_F11,CC(C)=CC(=O)O,101.059705496,True,True,False,False,True,True,True,__ACYCLIC__YYPNJNDODFVZLE,True,True,False,False,False,False
RQGNEYFWHWFECS,SELLECK,pos_G11,NOC=O,62.023654336,True,True,False,False,False,True,True,__ACYCLIC__RQGNEYFWHWFECS,True,True,False,False,False,False
VOXXWSYKYCBWHO,SELLECK,pos_H11,O=C(O)C(O)Cc1ccccc1,167.07027017999997,False,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
AEMRFAOFKBGASW,SELLECK,pos_A2,O=C(O)CO,77.023319988,True,True,False,False,True,True,True,__ACYCLIC__AEMRFAOFKBGASW,True,True,False,False,False,False
KTHADMDGDNYQRX,SELLECK,pos_B2,COC(=O)Cc1c[nH]c2ccccc12,190.086254592,True,True,False,False,True,True,False,c1ccc2[nH]ccc2c1,False,True,False,False,False,False
BLHCMGRVFXRYRN,SELLECK,pos_C2,O=C(O)c1ccc(O)nc1,140.03421902,True,False,False,False,True,True,False,c1ccncc1,False,True,False,False,False,False
BJEPYKJPYRNKOW,SELLECK,pos_D2,O=C(O)CC(O)C(=O)O,135.028799292,False,True,False,False,True,True,True,__ACYCLIC__BJEPYKJPYRNKOW,True,True,False,False,False,False
UIAFKZKHHVMJGS,SELLECK,pos_E2,O=C(O)c1ccc(O)cc1O,155.033884672,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
ILUJQPXNXACGAN,SELLECK,pos_F2,COc1ccccc1C(=O)O,153.054620116,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
YCIMNLLNPGFGHC,SELLECK,pos_G2,Oc1ccccc1O,111.04405543200001,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
BWLBGMIXKSTLSX,SELLECK,pos_H2,CC(C)(O)C(=O)O,105.05462011600001,True,True,False,False,True,True,True,__ACYCLIC__BWLBGMIXKSTLSX,True,True,False,False,False,False
HXDOZKJGKXYMEW,SELLECK,pos_A3,CCc1ccc(O)cc1,123.08044094,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
VLPFTAMPNXLGLX,SELLECK,pos_B3,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,471.3680153199999,True,True,False,False,True,True,True,__ACYCLIC__VLPFTAMPNXLGLX,True,True,False,False,False,False
PYMYPHUHKUWMLA,SELLECK,pos_C3,O=CC(O)C(O)C(O)CO,151.06009942,False,True,False,False,True,True,True,__ACYCLIC__PYMYPHUHKUWMLA,True,True,False,False,False,False
UFULAYFCSOUIOV,SELLECK,pos_D3,NCCS,78.037196224,False,True,False,False,True,True,True,__ACYCLIC__UFULAYFCSOUIOV,True,True,False,False,False,False
SKZKKFZAGNVIMN,SELLECK,pos_E3,NC(=O)c1ccccc1O,138.054954464,True,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
BJEPYKJPYRNKOW,SELLECK,pos_F3,O=C(O)CC(O)C(=O)O,135.028799292,False,True,False,False,True,True,True,__ACYCLIC__BJEPYKJPYRNKOW,True,True,False,False,False,False
UIKROCXWUNQSPJ,SELLECK,pos_G3,CN1C(=O)CCC1c1cccnc1,177.10223900399998,True,True,False,False,True,True,False,O=C1CCC(c2cccnc2)N1,False,False,True,False,False,False
MUPFEKGTMRGPLJ,SELLECK,pos_H3,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,505.1763109439998,True,True,False,False,True,True,True,C1CCC(OCC2CCCC(OC3CCCO3)O2)OC1,True,True,False,False,False,False
RULSWEULPANCDV,SELLECK,pos_A4,O=C(CO)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)CO,343.1234875239999,True,True,False,False,True,True,False,C1CCOCC1,False,True,False,False,False,False
ZDPHROOEEOARMN,SELLECK,pos_B4,CCCCCCCCCCC(=O)O,187.16925594399999,True,False,False,False,True,True,True,__ACYCLIC__ZDPHROOEEOARMN,True,True,False,False,False,False
PRAUVHZJPXOEIF,SELLECK,pos_C4,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C,505.35236525599987,True,True,False,False,True,True,True,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,True,True,False,False,False,False
NGSWKAQJJWESNS,SELLECK,pos_D4,O=C(O)/C=C/c1ccc(O)cc1,165.054620116,False,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
SBHXYTNGIZCORC,SELLECK,pos_E4,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,289.070664104,True,True,False,False,True,True,True,O=C1CC(c2ccccc2)Oc2ccccc21,True,True,False,False,False,False
DQDAYGNAKTZFIW,SELLECK,pos_F4,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,281.11722037199996,True,True,False,False,True,True,False,O=c1oc2ccccc2cc1Cc1ccccc1,False,True,False,False,False,False
GWYFCOCPABKNJV,SELLECK,pos_G4,CC(C)CC(=O)O,103.07535556,True,True,False,False,True,True,True,__ACYCLIC__GWYFCOCPABKNJV,True,True,False,False,False,False
BMCQMVFGOVHVNG,SELLECK,pos_H4,CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,433.25846487199993,True,True,False,False,True,True,False,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,False,True,False,False,False,False
ADFCQWZHKCXPAJ,SELLECK,pos_A5,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,243.101570308,False,False,False,False,True,True,True,c1ccc(C2COc3ccccc3C2)cc1,True,True,False,False,False,False
BOCUKUHCLICSIY,SELLECK,pos_B5,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,390.0343516719999,True,True,False,False,True,True,True,O=S1(=O)NC(C2CC3C=CC2C3)Nc2ccccc21,True,True,False,False,False,False
CGQCWMIAEPEHNQ,SELLECK,pos_C5,COc1cc(C(O)C(=O)O)ccc1O,199.06009942,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
UYQJCPNSAVWAFU,SELLECK,pos_D5,O=CC(O)C(O)C(OC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)CO,667.229134364,True,True,False,False,True,True,True,C1CCC(OC2CCC(OC3CCCOC3)OC2)OC1,True,True,False,False,False,False
XJSFLOJWULLJQS,SELLECK,pos_E5,COC1C(OC(C)=O)CC(=O)OC(C)C/C=C/C=C/C(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,828.473996508,True,True,False,False,True,True,False,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1,False,False,True,False,False,False
ZEWQUBUPAILYHI,SELLECK,pos_F5,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,408.171579428,True,True,False,False,True,True,True,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,True,True,False,False,False,False
IEJXVRYNEISIKR,SELLECK,pos_G5,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,245.03552767999997,True,True,False,False,True,True,False,c1ccc(NC2=NCCN2)cc1,False,True,False,False,False,False
WHBMMWSBFZVSSR,SELLECK,pos_H5,CC(O)CC(=O)O,105.05462011600001,False,True,False,False,True,True,True,__ACYCLIC__WHBMMWSBFZVSSR,True,True,False,False,False,False
WWUZIQQURGPMPG,SELLECK,pos_A6,CCCCCCCCCCCCC/C=C/C(O)C(N)CO,300.289705424,True,True,False,False,True,True,True,__ACYCLIC__WWUZIQQURGPMPG,True,True,False,False,False,False
AXISYYRBXTVTFY,SELLECK,pos_B6,CCCCCCCCCCCCCC(=O)OC(C)C,271.263156328,True,True,False,False,True,True,True,__ACYCLIC__AXISYYRBXTVTFY,True,True,False,False,False,False
DFEYYRMXOJXZRJ,SELLECK,pos_C6,FCOC(C(F)(F)F)C(F)(F)F,201.014488256,True,True,False,False,True,True,True,__ACYCLIC__DFEYYRMXOJXZRJ,True,True,False,False,False,False
JLEBZPBDRKPWTD,SELLECK,pos_D6,NC(=O)c1ccc[n+](C2OC(CO)C(O)C2O)c1,256.10482400009,True,False,False,False,True,True,True,c1cc[n+](C2CCCO2)cc1,True,True,False,False,False,False
TUNFSRHWOTWDNC,SELLECK,pos_E6,CCCCCCCCCCCCCC(=O)O,229.21620613599998,True,True,False,False,True,True,True,__ACYCLIC__TUNFSRHWOTWDNC,True,True,False,False,False,False
QFJCIRLUMZQUOT,SELLECK,pos_F6,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)/C=C(\C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C,914.5624175880001,True,True,False,False,True,True,True,O=C1CCC=CCC(=O)CC(CCC2CCCCC2)OC(=O)C2CCCCN2C(=O)C(=O)C2CCCC(CCC=CC=CC=CCCC1)O2,True,True,False,False,False,False
ZDZOTLJHXYCWBA,SELLECK,pos_G6,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,808.3538813760001,True,True,False,False,True,True,True,O=C(CCc1ccccc1)OC1C=C2CC(=O)C3CCC4OCC4C3C(OC(=O)c3ccccc3)C(C2)C1,True,True,False,False,False,False
GHASVSINZRGABV,SELLECK,pos_H6,O=c1[nH]cc(F)c(=O)[nH]1,131.025131556,True,True,False,False,True,True,False,O=c1cc[nH]c(=O)[nH]1,False,True,False,False,False,False
KQJSQWZMSAGSHN,SELLECK,pos_A7,CC1=C(O)C(=O)C=C2C1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,451.2842856959999,True,True,True,True,True,True,True,O=C1C=CC2=CC=C3C(CCC4C3CCC3CCCCC34)C2=C1,True,True,False,True,False,False
GLVAUDGFNGKCSF,SELLECK,pos_B7,S=c1nc[nH]c2nc[nH]c12,153.02294312799998,True,True,False,False,True,True,True,S=c1nc[nH]c2nc[nH]c12,True,True,False,False,False,False
HRYLQFBHBWLLLL,SELLECK,pos_C7,C=C1C(=O)OC2/C=C(\C)CC/C=C(\C)CCC12,233.15360588,True,True,False,False,True,True,True,C=C1C(=O)OC2C=CCCC=CCCC12,True,True,False,False,False,False
QELUYTUMUWHWMC,SELLECK,pos_D7,CC1=NN(c2ccccc2)C(=O)C1,175.08658893999998,True,True,False,False,True,True,True,O=C1CC=NN1c1ccccc1,True,True,False,False,False,False
SQOJOAFXDQDRGF,SELLECK,pos_E7,CC1C(=O)OC2C(O)C34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C12O,425.14422296799984,True,True,False,False,True,True,True,O=C1CC2C(CC34C5CCC36CC(=O)OC6OC24C(=O)O5)O1,True,True,False,False,False,False
GMRQFYUYWCNGIN,SELLECK,pos_F7,C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,417.3363212679999,True,True,False,False,True,True,True,C=C1CCCCC1=CC=C1CCCC2CCCC12,True,True,False,False,False,False
NCXMLFZGDNKEPB,SELLECK,pos_G7,CC1C/C=C/C=C/C=C/C=C/C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3/C=C/C(=O)O1)CC(O)C2C(=O)O,666.3120165639999,True,True,False,False,True,True,True,O=C1C=CC2OC2CCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CCCO1)O2,True,True,False,False,False,False
KBOPZPXVLCULAV,SELLECK,pos_H7,Nc1ccc(O)c(C(=O)O)c1,154.049869084,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
OIGNJSKKLXVSLS,SELLECK,pos_A8,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,361.2009499959999,True,True,False,False,True,True,False,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,False,True,False,False,False,False
JLGOGFIHBRJQHY,SELLECK,pos_B8,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12,461.1554563479999,True,True,False,False,True,True,True,O=C1C=CCC2CC3Cc4ccccc4C=C3C(=O)C12,False,True,False,False,False,False
WYWHKKSPHMUBEB,SELLECK,pos_C8,Nc1nc(=S)c2[nH]cnc2[nH]1,168.03384215999998,True,True,False,False,True,True,True,S=c1nc[nH]c2nc[nH]c12,False,False,True,False,False,False
BEZZFPOZAYTVHN,SELLECK,pos_D8,COC(=O)Nc1nc2ccc([S+]([O-])c3ccccc3)cc2[nH]1,316.07503827600004,True,True,False,False,True,True,True,c1ccc([SH+]c2ccc3nc[nH]c3c2)cc1,False,False,True,False,False,False
ZQSIJRDFPHDXIC,SELLECK,pos_E8,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,255.0651848,True,False,False,False,True,True,False,O=c1c(-c2ccccc2)coc2ccccc12,False,True,False,False,False,False
WMWTYOKRWGGJOA,SELLECK,pos_F8,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,501.19170575199996,True,True,False,False,True,True,False,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,False,True,False,False,False,False
FPUXKXIZEIDQKW,SELLECK,pos_G8,CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C21O,409.14930834799986,True,True,False,False,True,True,True,O=C1CC2C(CC34C5CCC36CC(=O)OC6OC24C(=O)O5)O1,True,True,False,False,False,False
WMBWREPUVVBILR,SELLECK,pos_H8,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,459.0921873959999,True,True,False,False,True,True,True,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,False,False,False,False,False,False
XHCADAYNFIFUHF,SELLECK,pos_A9,O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,341.0867080919999,True,True,False,False,True,True,True,O=c1ccc2cc(OC3CCCCO3)ccc2o1,True,True,False,False,False,False
YDQWDHRMZQUTBA,SELLECK,pos_B9,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,271.06009942000003,True,False,False,False,True,True,False,O=C1c2ccccc2C(=O)c2ccccc21,False,False,False,False,False,False
BJRNKVDFDLYUGJ,SELLECK,pos_C9,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,273.09687885200003,True,True,False,False,True,True,True,c1ccc(OC2CCCCO2)cc1,True,True,False,False,False,False
MOLPUWBMSBJXER,SELLECK,pos_D9,CC(C)(C)C1(O)CC2OC(=O)CC23C(=O)OC2OC(=O)C(O)C231,327.10744353599995,True,True,False,False,True,True,True,O=C1CC23CCC4OC(=O)CC42C(=O)OC3O1,True,True,False,False,False,False
CWVRJTMFETXNAD,SELLECK,pos_E9,O=C(/C=C/c1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,355.1023581559999,True,True,False,False,True,True,True,O=C(C=Cc1ccccc1)OC1CCCCC1,True,True,False,False,False,False
KMPWYEUPVWOPIM,SELLECK,pos_F9,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,295.18048932399995,True,True,False,False,True,True,False,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,False,True,False,False,False,False
BJDCWCLMFKKGEE,SELLECK,pos_G9,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,285.16964986799996,True,True,False,False,True,True,True,C1CC2CCOC3OC4CCC(C1)C23OO4,True,True,False,False,False,False
LPLVUJXQOOQHMX,SELLECK,pos_H9,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,823.411061904,True,True,False,False,True,True,True,O=C1C=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C12,True,True,False,False,False,False
ZTQSADJAYQOCDD,SELLECK,pos_A10,CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,917.5468271000001,True,True,False,False,True,True,True,C1CCC(OCC2CCCC(OCC3CCC4C3CCC3C5CCC(OC6CCCCO6)CC5CCC43)O2)OC1,True,True,False,False,False,False
QUQPHWDTPGMPEX,SELLECK,pos_B10,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,611.197046388,True,True,False,False,True,True,True,O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,True,True,False,False,False,False
IVYPNXXAYMYVSP,SELLECK,pos_C10,OCc1c[nH]c2ccccc12,148.075689908,True,False,False,False,True,True,False,c1ccc2[nH]ccc2c1,False,True,False,False,False,False
IYRMWMYZSQPJKC,SELLECK,pos_D10,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,287.05501404,True,True,False,False,True,True,True,O=c1cc(-c2ccccc2)oc2ccccc12,False,False,False,False,False,False
KBDSLGBFQAGHBE,SELLECK,pos_E10,CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CCC2(C)C(c3ccoc3)OC(=O)C3OC321,471.2013439199999,True,False,False,False,True,True,True,O=C1CC2OCC3CC(=O)C4C(CCC5C(c6ccoc6)OC(=O)C6OC654)C32CO1,True,True,False,False,False,False
IKMDFBPHZNJCSN,SELLECK,pos_F10,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,319.04484327999995,True,True,False,False,True,True,True,O=c1cc(-c2ccccc2)oc2ccccc12,True,True,False,False,False,False
MRIAQLRQZPPODS,SELLECK,pos_G10,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,403.13874366399995,True,True,False,False,True,True,True,O=c1cc(-c2ccccc2)oc2ccccc12,True,True,False,False,False,False
