connectivity_key,smiles,adduct,scaffold_group,in_lcsb_dev,in_lcsb_sealed,side,n_source_rows,source_libraries
SUBWVHAACKTENX,CO[C@H]1[C@H](O)CC(=O)O[C@H](C)CC=CC=C[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O)[C@@H]([C@H]1O)N(C)C,[M+H]+,O=C1CCC[C@@H](O[C@H]2CCCCO2)CCC[C@@H](O[C@H]2CCCCO2)C=CC=CCCO1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
SVCNNZDUGWLODJ,O[C@@]1(CO)C(=O)OCC2=CCN3CC[C@@H](OC(=O)\C(CC1=C)=C/C)[C@H]32,[M+H]+,C=C1CC(=C)C(=O)O[C@@H]2CCN3CC=C(COC(=O)C1)[C@H]23,False,False,WUR-DEV,24,WFSR_food_safety;WUR
SXSGXWCSHSVPGB,CN1C=C(C(=O)NC2=C(C=CC=C2)C2=CC(F)=C(F)C(F)=C2)C(=N1)C(F)F,[M+H]+,O=C(Nc1ccccc1-c1ccccc1)c1cn[nH]c1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
SYJFEGQWDCRVNX,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,[M]+,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,False,False,WUR-SEALED,6,WFSR_Polar
SYJGKVOENHZYMQ,COC1=CN=C(OC)N2N=C(NS(=O)(=O)C3=C(C=CC=C3OCC(F)F)C(F)(F)F)N=C12,[M+H]+,O=S(=O)(Nc1nc2ccncn2n1)c1ccccc1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
SZINUGQCTHLQAZ,[H][C@@]12CC3=C4C(NC=C4[C@]1([H])[C@]1([H])N(C(=O)C(C(C)=O)=C1O)C2(C)C)=CC=C3,[M+H]+,O=C1C=C[C@@H]2[C@H]3c4c[nH]c5cccc(c45)C[C@H]3CN12,False,False,WUR-DEV,12,WFSR_food_safety;WUR
TUBQDCKAWGHZPF,N#CSCSC1=NC2=CC=CC=C2S1,[M+H]+,c1ccc2scnc2c1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
TVLSRXXIMLFWEO,CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1,[M+H]+,O=C(NCCOc1ccccc1)n1ccnc1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
TWBPWBPGNQWFSJ,NC1=C(C=CC=C1)C1=CC=CC=C1,[M+H]+,c1ccc(-c2ccccc2)cc1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
TWFZGCMQGLPBSX,COC(=O)NC1=NC2=CC=CC=C2N1,[M+H]+,c1ccc2[nH]cnc2c1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
TWHBYJSVDCWICV,[H][C@@]1(OC(=O)[C@]([H])([C@@H](C)CC)N(C)C(=O)[C@H](OC(=O)C([C@@H](C)CC)N(C)C(=O)[C@H](OC(=O)[C@]([H])([C@@H](C)CC)N(C)C1=O)C(C)C)C(C)C)C(C)C,[M+NH4]+,O=C1COC(=O)CNC(=O)COC(=O)CNC(=O)COC(=O)CN1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
TXUZVZSFRXZGTL,CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,[M+H]+,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
TYEVWCPZVQACAE,CSC(C)=NO,[M+H]+,__ACYCLIC__TYEVWCPZVQACAE,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
TYLCDJYHUVCRBH,[O-][N+](=O)NC1=NC=CN1CC1=CC=C(Cl)N=C1,[M+H]+,c1cncc(Cn2ccnc2)c1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
TYMLOMAKGOJONV,NC1=CC=C(C=C1)[N+]([O-])=O,[M+H]+,c1ccccc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
TYTPQOUGGMEUNY,[H][C@]12C[C@@]3([H])O[C@H](CC(C)CO)C[C@H](O)[C@]3(C)O[C@]1([H])C[C@]1([H])O[C@]3([H])C[C@]4(C)O[C@]5(C)CC[C@]6([H])O[C@]7([H])C[C@]8(C)O[C@]9([H])C(C)=CC(=O)O[C@@]9([H])C[C@@]8([H])O[C@@]7([H])C[C@@H](C)[C@@]6([H])O[C@@]5([H])C[C@@]4([H])O[C@@]3(C)C\C=C/[C@@]1([H])O2,[M+H]+,O=C1C=C[C@H]2OC3C[C@H]4O[C@H]5CCC6OC7C[C@H]8O[C@H]9C[C@H]%10OC%11CCCO[C@@H]%11C[C@@H]%10O[C@@H]9/C=C\CC8O[C@@H]7C[C@@H]6O[C@@H]5CC[C@@H]4O[C@@H]3C[C@@H]2O1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
UAFDGCOOJPIAHN,COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)(=O)C1=CC=CC=C1,[M+H]+,O=S(=O)(c1ccccc1)c1ccc2nc[nH]c2c1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UBCHPRBFMUDMNC,CC(N)C12CC3CC(CC(C3)C1)C2,[M+H]+,C1C2CC3CC1CC(C2)C3,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UBCKGWBNUIFUST,COP(=O)(OC)O\C(=C/Cl)C1=C(Cl)C=C(Cl)C(Cl)=C1,[M+H]+,c1ccccc1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
UBSQZFBBZMBPFF,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)C[C@H](C)[C@]12C,[M+Na]+,O=C1CC[C@@H]2C1CC[C@@H]1C3CCCC[C@@H]3CC[C@@H]21,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
UCSJYZPVAKXKNQ,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,[M+H]+,C1CCC(O[C@@H]2OCC[C@H]2O[C@H]2CCCCO2)CC1,False,False,WUR-SEALED,6,WFSR_Polar
UDCDOJQOXWCCSD,CN(C)S(=O)(=O)NC1=CC=C(C)C=C1,[M+H]+,c1ccccc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UDKABVSQKJNZBH,CC(=O)O[C@]1(C(C)=O)C(=C)C[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,[M+H]+,C=C1CC2CC[C@@H]3C4CCC(=O)C=C4C=C[C@H]3[C@@H]2C1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
UELITFHSCLAHKR,CSC(=O)C1=CC=CC2=C1SN=N2,[M+H]+,c1ccc2snnc2c1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UFEODZBUAFNAEU,CON=C(C1=NOCCO1)C1=C(OC2=C(F)C(OC3=C(Cl)C=CC=C3)=NC=N2)C=CC=C1,[M+H]+,N=C(C1=NOCCO1)c1ccccc1Oc1cc(Oc2ccccc2)ncn1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
UFFBMTHBGFGIHF,CC1=CC=CC(C)=C1N,[M+H]+,c1ccccc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UFKTZIXVYHGAES,[H][C@]1(CO)CN(C)[C@]2([H])CC3=CNC4=CC=CC(=C34)[C@@]2([H])C1,[M+H]+,c1cc2c3c(c[nH]c3c1)C[C@H]1NCCC[C@H]21,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UFNOUKDBUJZYDE,CC(C1CC1)C(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1,[M+H]+,c1ccc(C(CC2CC2)Cn2cncn2)cc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UHFFVFAKEGKNAQ,CCC(CC1=CC=CC=C1)(N(C)C)C(=O)C1=CC=C(C=C1)N1CCOCC1,[M+H]+,O=C(CCc1ccccc1)c1ccc(N2CCOCC2)cc1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
UHJFDRHZOBLJTP,C[C@]1(O)C(=O)OCC2=CC[N+]3([O-])CC[C@@H](OC(=O)[C@@](O)(CCl)[C@H](C)[C@H]1C)[C@@H]23,[M+H]+,O=C1CCCCC(=O)O[C@@H]2CC[NH+]3CC=C(CO1)[C@H]23,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
UIOFUWFRIANQPC,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=C(F)C=CC=C1Cl,[M+H]+,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1conc1-c1ccccc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UJVHVMNGOZXSOZ,CNCC(N)C(=O)O,[M+H]+,__ACYCLIC__UJVHVMNGOZXSOZ,False,False,WUR-SEALED,6,WFSR_Polar
UJYGDMFEEDNVBF,[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N1C(=O)[C@](NC(=O)[C@@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C,[M+H]+,O=C(NC1OC2[C@@H]3CCCN3C(=O)CN2C1=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,False,False,WUR-SEALED,24,WFSR_food_safety;WUR
ULSLJYXHZDTLQK,OC1=C(C2CCCC3=C2C=CC=C3)C(=O)OC2=C1C=CC=C2,[M+H]+,O=c1oc2ccccc2cc1C1CCCc2ccccc21,True,False,WUR-DEV,12,WFSR_food_safety;WUR
UNFWWIHTNXNPBV,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,[M+H]+,O=C1CCO[C@H]2O[C@@H]3CCCC[C@H]3OC12,False,False,WUR-SEALED,6,WFSR_Polar
UOUIARGWRPHDBX,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@H]34)[C@@H]1CCC2=O,[M+H]+,O=C1CC[C@@H]2C1CC[C@H]1[C@H]2CC[C@@H]2CCCC[C@@H]21,False,False,WUR-SEALED,24,WFSR_food_safety;WUR
UPSPUYADGBWSHF,CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,[M+H]+,O=C(c1ccccc1)c1ccc[nH]1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UPUGLJYNCXXUQV,CCOP(=S)(OCC)SCCS(=O)CC,[M+H]+,__ACYCLIC__UPUGLJYNCXXUQV,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
UQCSETXJXJTMKO,[H][C@@]1([C@@H](C)CC)N(C)C(=O)[C@H](OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](OC1=O)C(C)C)C(C)C)C(C)C,[M+NH4]+,O=C1COC(=O)CNC(=O)COC(=O)CNC(=O)COC(=O)CN1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UQRKOHUZCZBNCN,[H][C@@]12CN=C3N[C@@]([H])(CC4=CC(=O)NC(=O)N4)C[C@@]([H])(C[C@]([H])(OS(O)(=O)=O)[C@@H]1C)N23,[M+H]+,O=c1cc(C[C@H]2C[C@H]3CCC[C@H]4CN=C(N2)N34)[nH]c(=O)[nH]1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
URDNHJIVMYZFRT,[H]C(CC1=C(Cl)C=C(Cl)C=C1)([C@@H](O)C(C)(C)C)N1C=NC=N1,[M+H]+,c1ccc(CCn2cncn2)cc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UREBDLICKHMUKA,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,[M+H]+,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,True,False,WUR-DEV,12,WFSR_food_safety;WUR
URKOMYMAXPYINW,OCCOCCN1CCN(CC1)C1=NC2=C(SC3=C1C=CC=C3)C=CC=C2,[M+H]+,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
USRKFGIXLGKMKU,CC(C)OC(=O)N[C@@H](C(C)C)C(=O)N[C@H](C)C1=NC2=C(S1)C=C(F)C=C2,[M+H]+,c1ccc2scnc2c1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UTOHZQYBSYOOGC,CC(C)N1N(C(=O)SCC=C)C(N)=C(C1=O)C1=CC=CC=C1C,[M+H]+,O=c1[nH][nH]cc1-c1ccccc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UTSVPXMQSFGQTM,COC1=C2C(=O)C3=C(O)C=CC=C3OC2=C2C3C=COC3OC2=C1,[M+H]+,O=c1c2ccccc2oc2c3c(ccc12)OC1OC=CC31,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
UURAUHCOJAIIRQ,[H][C@@]12C(=O)CC[C@]11CC[C@@H](C)[C@@]2(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]1C)OC(=O)CSCCN(CC)CC,[M+H]+,O=C1CC[C@]23CCCCCC(CCC2)[C@H]13,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UVBUBMSSQKOIBE,CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(O)=O)C(O)=O)[C@H](C[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(O)=O)C(O)=O,[M+H]+,__ACYCLIC__UVBUBMSSQKOIBE,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UWVKRNOCDUPIDM,CCOC1=CC=CC=C1OS(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1,[M+H]+,O=C(Nc1ncccn1)NS(=O)(=O)Oc1ccccc1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
UWVQIROCRJWDKL,COCC(=O)N(N1CCOC1=O)C1=C(C)C=CC=C1C,[M+H]+,O=C1OCCN1Nc1ccccc1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
UWYHMGVUTGAWSP,CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=CC=CC=C1,[M+H]+,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1conc1-c1ccccc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
UXAFRQPVHYZDED,COC1=C(OC)C2=C(CC[C@H](NC(C)=O)C3=CC(=O)C(OC)=CC=C23)C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,[M+H]+,O=c1cccc2c(c1)CCCc1cc(O[C@H]3CCCCO3)ccc1-2,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
UXDPXZQHTDAXOZ,CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(O)=O)C(O)=O)[C@H](C[C@@H](C)CCCCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@@H](CC(O)=O)C(O)=O,[M+H]+,__ACYCLIC__UXDPXZQHTDAXOZ,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
UYJUZNLFJAWNEZ,N1C2=CC=CC=C2N=C1C1=CC=CO1,[M+H]+,c1coc(-c2nc3ccccc3[nH]2)c1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VACCAVUAMIDAGB,CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,[M+H]+,O=S(=O)(Nc1nncs1)c1ccccc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VAGOJLCWTUPBKD,C(OC1=CC(=CC=C1)N(CC1CO1)CC1CO1)C1CO1,[M+H]+,c1cc(OCC2CO2)cc(N(CC2CO2)CC2CO2)c1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VAOCPAMSLUNLGC,CC1=NC=C(N1CCO)[N+]([O-])=O,[M+H]+,c1c[nH]cn1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
VBCVPMMZEGZULK,COC(=O)N(C(=O)N1CO[C@]2(CC3=C(C=CC(Cl)=C3)C2=N1)C(=O)OC)C1=CC=C(OC(F)(F)F)C=C1,[M+H]+,O=C(Nc1ccccc1)N1COC2Cc3ccccc3C2=N1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
VEENJGZXVHKXNB,COP(=O)(OC)O\C(C)=C\C(=O)N(C)C,[M+H]+,__ACYCLIC__VEENJGZXVHKXNB,True,True,WUR-SEALED,12,WFSR_food_safety;WUR
VEMKTZHHVJILDY,CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,[M+H]+,O=C(OCc1coc(Cc2ccccc2)c1)C1CC1,True,True,WUR-SEALED,12,WFSR_food_safety;WUR
VEQOALNAAJBPNY,Cc1cc(=O)n(-c2ccccc2)n1C,[M+H]+,O=c1cc[nH]n1-c1ccccc1,True,False,WUR-DEV,12,ETE;WUR
VEUZZDOCACZPRY,OC1=C(C2CC(CC3=CC=CC=C23)C2=CC=C(C=C2)C2=CC=C(Br)C=C2)C(=O)OC2=CC=CC=C12,[M+H]+,O=c1oc2ccccc2cc1C1CC(c2ccc(-c3ccccc3)cc2)Cc2ccccc21,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VEVZCONIUDBCDC,CC(C)C(O)(C1=CC=C(OC(F)(F)F)C=C1)C1=CN=CN=C1,[M+H]+,c1ccc(Cc2cncnc2)cc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VEZUQRBDRNJBJY,ON=C1CCCCC1,[M+H]+,N=C1CCCCC1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VFHVQBAGLAREND,CC1=CC(C)=C(C(=O)P(=O)(C2=CC=CC=C2)C2=CC=CC=C2)C(C)=C1,[M+H]+,O=C(c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VGBNSONMEGTIDX,COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC1=NC(C)=CC=N1,[M+H]+,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VGHPMIFEKOFHHQ,COC1=NC2=NC(=NN2C(OC)=C1)S(=O)(=O)NC1=C(Cl)C(C)=CC=C1Cl,[M+H]+,O=S(=O)(Nc1ccccc1)c1nc2ncccn2n1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VHCNQEUWZYOAEV,CC1=NN=C(C(=O)N1N)C1=CC=CC=C1,[M+H]+,O=c1[nH]cnnc1-c1ccccc1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
VHRSUDSXCMQTMA,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,[M+H]+,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,True,False,WUR-DEV,12,WFSR_food_safety;WUR
VJYFKVYYMZPMAB,CCCSP(=O)(OCC)SCCC,[M+H]+,__ACYCLIC__VJYFKVYYMZPMAB,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VLMZMRDOMOGGFA,C[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C)C1,[M+H]+,c1cc2c3c(c[nH]c3c1)C[C@H]1NCCC[C@H]21,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VLTNWNUPWHBSQY,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)C[C@H](C4=CC(=O)C=C[C@]34C)O,[M+H]+,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VLYWMPOKSSWJAL,COC1=CC=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=N1,[M+H]+,O=S(=O)(Nc1cccnn1)c1ccccc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VNENJHUOPQAPAT,OC1=CC2=C(C=C1)N=C(N2)C1=CSC=N1,[M+H]+,c1ccc2[nH]c(-c3cscn3)nc2c1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VNKBTWQZTQIWDV,COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12,[M+H]+,O=c1[nH]c2ncccc2o1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VOCBWIIFXDYGNZ,[H][C@@]12CC[C@H](OC(=O)CCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[M+H]+,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VOEYXMAFNDNNED,CN=C(O)OC1=CC=CC(C)=C1,[M+H]+,c1ccccc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VOUGEZYPVGAPBB,COC(=CC(O)=O)C(=O)C(C)=C,[M+H]+,__ACYCLIC__VOUGEZYPVGAPBB,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VOWAEIGWURALJQ,O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,[M+H]+,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VPWNQTHUCYMVMZ,OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1,[M+H]+,O=S(=O)(c1ccccc1)c1ccccc1,True,True,WUR-SEALED,12,WFSR_food_safety;WUR
VQDBNKDJNJQRDG,CC(C)(C)NCC(O)C1=NC(CO)=C(O)C=C1,[M+H]+,c1ccncc1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VRRIYZJUSNMZMP,N=C1N[C@H]2[C@H](CO)NC(=N)N3CCC(O)(O)[C@]23N1,[M+H]+,N=C1N[C@H]2CNC(=N)N3CCC[C@]23N1,False,False,WUR-SEALED,6,WFSR_Polar
VRWXOVDCMDXQDO,OC1C(OC(CO)C(O)C1O)Oc1ccc(/C=C/C(=O)OC[C@@H]2CCN3CCC[C@@H]32)cc1,[M+H]+,O=C(/C=C/c1ccc(OC2CCCCO2)cc1)OC[C@@H]1CCN2CCC[C@H]12,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VRYKTHBAWRESFI,CN1CCCN=C1\C=C\C1=CC(O)=CC=C1,[M+H]+,C(=C\c1ccccc1)/C1=NCCCN1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VSZGPKBBMSAYNT,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,[M+H]+,C1=CCCCC1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VTFZEBCYVXMEBB,CCOP(=S)(OCC)OC1=CC=C(C=C1)S(C)(=O)=O,[M+H]+,c1ccccc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VTNQPKFIQCLBDU,CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C,[M+H]+,c1ccccc1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
VUKJGAVIWMPOOJ,NN1CC(=O)N2[C@H](CC3=C(NC4=CC=CC=C34)[C@H]2C2=CC3=C(OCO3)C=C2)C1=O,[M+H]+,O=C1NCC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@H]12,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VUTHWSUXEOILTN,COP(=O)(OC)OC1=CC(C)=C(C=C1)S(C)(=O)=O,[M+H]+,c1ccccc1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VVMQRZZXKNDPOT,[H][C@@]12CC[C@@]([H])(N1)C(=CCC2)C(=O)CC,[M+H]+,C1=C[C@H]2CC[C@@H](CC1)N2,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VWUXBMIQPBEWFH,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H])C=C(O)C=C3,[M+H]+,c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VXTGHWHFYNYFFV,CCCS(=O)C1=CC=C2NC(NC(=O)OC)=NC2=C1,[M+H]+,c1ccc2[nH]cnc2c1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
VYMDGNCVAMGZFE,CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,[M+H]+,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VYNOULHXXDFBLU,CC(C)(NC(=O)NCC1=C(Cl)C=CC=C1)C1=CC=CC=C1,[M+H]+,O=C(NCc1ccccc1)NCc1ccccc1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
VZFRNCSOCOPNDB,C[C@H](\C=C\C=C(\C)[C@H]1CN[C@@H]([C@H]1CC(O)=O)C(O)=O)C(O)=O,[M+H]+,C1CCNC1,False,False,WUR-DEV,12,WFSR_food_safety;WUR
WAIJIHDWAKJCBX,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,[M+H]+,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,False,False,WUR-DEV,12,WFSR_food_safety;WUR
WBPYTXDJUQJLPQ,[H][C@@]1(C[C@@](C)(O)[C@@H](O)[C@H](C)O1)O[C@@H]1[C@@H](C)O[C@@]([H])(O[C@H]2[C@@H](CC=O)C[C@@H](C)C(=O)\C=C\C(\C)=C\[C@H](CO[C@@H]3O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]3OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@@H]2C)[C@H](O)[C@H]1N(C)C,[M+H]+,O=C1/C=C/C=C/[C@H](CO[C@H]2CCCCO2)COC(=O)CCC[C@@H](O[C@H]2CC[C@H](O[C@H]3CCCCO3)CO2)CCC1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
WCXDHFDTOYPNIE,CN(CC1=CN=C(Cl)C=C1)C(C)=NC#N,[M+H]+,c1ccncc1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
WEAJZXNPAWBCOA,COC1=C(Cl)C=C(CNC2=NC(=NC=C2C(=O)NCC2=NC=CC=N2)N2CCC[C@H]2CO)C=C1,[M+H]+,O=C(NCc1ncccn1)c1cnc(N2CCCC2)nc1NCc1ccccc1,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
WEBQKRLKWNIYKK,CCSCCSP(=O)(OC)OC,[M+Na]+,__ACYCLIC__WEBQKRLKWNIYKK,False,False,WUR-SEALED,12,WFSR_food_safety;WUR
WFDXOXNFNRHQEC,CO\C=C(\C(=O)OC)C1=CC=CC=C1OC1=CC(OC2=CC=CC=C2C#N)=NC=N1,[M+H]+,c1ccc(Oc2cc(Oc3ccccc3)ncn2)cc1,True,False,WUR-DEV,12,WFSR_food_safety;WUR
