instrument_type,collision_energy,ce_repr,ce_decimals,n_rows,n_simulation_challenge,n_unique_inchikey,n_adduct_MH,precursor_mz_min,precursor_mz_median,precursor_mz_max,frac_of_instrument_nonmissing
Orbitrap,62.161848,62.161848,6,1,1,1,1,259.0077,259.0077,259.0077,1.2048483095978216e-05
Orbitrap,62.21552,62.21552,5,1,1,1,1,777.694,777.694,777.694,1.2048483095978216e-05
Orbitrap,62.266016,62.266016,6,1,1,1,1,389.1626,389.1626,389.1626,1.2048483095978216e-05
Orbitrap,62.287974000000006,62.287974000000006,15,1,1,1,1,346.0443,346.0443,346.0443,1.2048483095978216e-05
Orbitrap,62.302248,62.302248,6,1,1,1,1,346.1236,346.1236,346.1236,1.2048483095978216e-05
Orbitrap,62.416416,62.416416,6,1,1,1,1,260.0684,260.0684,260.0684,1.2048483095978216e-05
Orbitrap,62.41734400000001,62.41734400000001,14,1,1,1,1,390.1084,390.1084,390.1084,1.2048483095978216e-05
Orbitrap,62.41914,62.41914,5,1,1,1,1,208.0638,208.0638,208.0638,1.2048483095978216e-05
Orbitrap,62.423730000000006,62.423730000000006,15,1,1,1,1,208.0791,208.0791,208.0791,1.2048483095978216e-05
Orbitrap,62.644824,62.644824,6,1,1,1,1,261.0201,261.0201,261.0201,1.2048483095978216e-05
Orbitrap,62.71791,62.71791,5,1,1,1,1,209.0597,209.0597,209.0597,1.2048483095978216e-05
Orbitrap,62.73855,62.73855,5,1,1,1,1,209.1285,209.1285,209.1285,1.2048483095978216e-05
Orbitrap,62.753344,62.753344,6,1,1,1,1,784.4168,784.4168,784.4168,1.2048483095978216e-05
Orbitrap,62.770836,62.770836,6,1,1,1,1,523.0903,523.0903,523.0903,1.2048483095978216e-05
Orbitrap,62.883840000000006,62.883840000000006,15,1,1,1,1,262.016,262.016,262.016,1.2048483095978216e-05
Orbitrap,62.89315439999999,62.89315439999999,14,1,1,1,1,786.1644299999999,786.1644299999999,786.1644299999999,1.2048483095978216e-05
Orbitrap,62.91352,62.91352,5,1,0,1,0,393.2095,393.2095,393.2095,1.2048483095978216e-05
Orbitrap,63.021042,63.021042,6,1,1,1,1,350.1169,350.1169,350.1169,1.2048483095978216e-05
Orbitrap,63.12410400000001,63.12410400000001,14,1,1,1,1,263.0171,263.0171,263.0171,1.2048483095978216e-05
Orbitrap,63.132024,63.132024,6,1,1,1,1,263.0501,263.0501,263.0501,1.2048483095978216e-05
Orbitrap,63.267312,63.267312,6,1,1,1,1,527.2276,527.2276,527.2276,1.2048483095978216e-05
Orbitrap,63.315015,63.315015,6,1,1,1,1,422.1001,422.1001,422.1001,1.2048483095978216e-05
Orbitrap,63.51236399999999,63.51236399999999,14,1,1,1,1,529.2697,529.2697,529.2697,1.2048483095978216e-05
Orbitrap,63.62958,63.62958,5,1,1,1,1,530.2465,530.2465,530.2465,1.2048483095978216e-05
Orbitrap,63.725004,63.725004,6,1,1,1,1,455.1786,455.1786,455.1786,1.2048483095978216e-05
Orbitrap,63.740656,63.740656,6,1,1,1,1,455.2904,455.2904,455.2904,1.2048483095978216e-05
Orbitrap,63.905235,63.905235,6,1,1,1,1,426.0349,426.0349,426.0349,1.2048483095978216e-05
Orbitrap,63.909252,63.909252,6,1,1,1,1,355.0514,355.0514,355.0514,1.2048483095978216e-05
Orbitrap,63.910134000000006,63.910134000000006,15,1,1,1,1,355.0563,355.0563,355.0563,1.2048483095978216e-05
Orbitrap,63.91708,63.91708,5,1,1,1,1,639.1708,639.1708,639.1708,1.2048483095978216e-05
Orbitrap,64.27212399999999,64.27212399999999,14,1,1,1,1,459.0866,459.0866,459.0866,1.2048483095978216e-05
Orbitrap,64.28280600000001,64.28280600000001,14,1,1,1,1,357.1267,357.1267,357.1267,1.2048483095978216e-05
Orbitrap,64.482786,64.482786,6,1,1,1,1,358.2377,358.2377,358.2377,1.2048483095978216e-05
Orbitrap,64.560816,64.560816,6,1,1,1,1,269.0034,269.0034,269.0034,1.2048483095978216e-05
Orbitrap,64.6031,64.6031,4,1,1,1,1,646.031,646.031,646.031,1.2048483095978216e-05
Orbitrap,64.615824,64.615824,6,1,1,1,1,358.9768,358.9768,358.9768,1.2048483095978216e-05
Orbitrap,64.659856,64.659856,6,1,1,1,1,404.1241,404.1241,404.1241,1.2048483095978216e-05
Orbitrap,64.68809999999999,64.68809999999999,14,1,1,1,1,539.0675,539.0675,539.0675,1.2048483095978216e-05
Orbitrap,64.691676,64.691676,6,1,1,1,1,539.0973,539.0973,539.0973,1.2048483095978216e-05
Orbitrap,64.796424,64.796424,6,1,1,1,1,539.9702,539.9702,539.9702,1.2048483095978216e-05
Orbitrap,64.82817,64.82817,5,1,1,1,1,360.1565,360.1565,360.1565,1.2048483095978216e-05
Orbitrap,64.836352,64.836352,6,1,1,1,1,405.2272,405.2272,405.2272,1.2048483095978216e-05
Orbitrap,64.836684,64.836684,6,1,1,1,1,180.1019,180.1019,180.1019,1.2048483095978216e-05
Orbitrap,64.84782,64.84782,5,1,1,1,1,216.1594,216.1594,216.1594,1.2048483095978216e-05
Orbitrap,64.9850418,64.9850418,7,1,1,1,1,464.17887,464.17887,464.17887,1.2048483095978216e-05
Orbitrap,64.989666,64.989666,6,1,1,1,1,361.0537,361.0537,361.0537,1.2048483095978216e-05
Orbitrap,65.005092,65.005092,6,1,1,1,1,361.1394,361.1394,361.1394,1.2048483095978216e-05
Orbitrap,65.062944,65.062944,6,1,1,1,1,271.0956,271.0956,271.0956,1.2048483095978216e-05
Orbitrap,65.10249,65.10249,5,1,1,1,1,217.0083,217.0083,217.0083,1.2048483095978216e-05
Orbitrap,65.12331,65.12331,5,1,1,1,1,217.0777,217.0777,217.0777,1.2048483095978216e-05
Orbitrap,65.175432,65.175432,6,1,1,1,1,543.1286,543.1286,543.1286,1.2048483095978216e-05
Orbitrap,65.181336,65.181336,6,1,1,1,1,543.1778,543.1778,543.1778,1.2048483095978216e-05
Orbitrap,65.182788,65.182788,6,1,1,1,1,362.1266,362.1266,362.1266,1.2048483095978216e-05
Orbitrap,65.221926,65.221926,6,1,1,1,1,326.10963,326.10963,326.10963,1.2048483095978216e-05
Orbitrap,65.25726,65.25726,5,1,1,1,1,435.0484,435.0484,435.0484,1.2048483095978216e-05
Orbitrap,65.343906,65.343906,6,1,1,1,1,363.0217,363.0217,363.0217,1.2048483095978216e-05
Orbitrap,65.46191999999999,65.46191999999999,14,1,1,1,1,409.137,409.137,409.137,1.2048483095978216e-05
Orbitrap,65.537028,65.537028,6,1,1,1,1,364.0946,364.0946,364.0946,1.2048483095978216e-05
Orbitrap,65.57938499999999,65.57938499999999,14,1,1,1,1,437.1959,437.1959,437.1959,1.2048483095978216e-05
Orbitrap,65.7285,65.7285,4,1,1,1,1,219.095,219.095,219.095,1.2048483095978216e-05
Orbitrap,65.767944,65.767944,6,1,1,1,1,274.0331,274.0331,274.0331,1.2048483095978216e-05
Orbitrap,65.777296,65.777296,6,1,1,1,1,411.1081,411.1081,411.1081,1.2048483095978216e-05
Orbitrap,65.79505600000002,65.79505600000002,14,1,1,1,1,411.2191,411.2191,411.2191,1.2048483095978216e-05
Orbitrap,65.84275600000001,65.84275600000001,14,1,1,1,1,470.3054,470.3054,470.3054,1.2048483095978216e-05
Orbitrap,65.85633,65.85633,5,1,1,1,1,439.0422,439.0422,439.0422,1.2048483095978216e-05
Orbitrap,66.00859200000001,66.00859200000001,14,1,1,1,1,275.0358,275.0358,275.0358,1.2048483095978216e-05
Orbitrap,66.01708799999999,66.01708799999999,14,1,1,1,1,275.0712,275.0712,275.0712,1.2048483095978216e-05
Orbitrap,66.027,66.027,3,1,1,1,1,275.1125,275.1125,275.1125,1.2048483095978216e-05
Orbitrap,66.087558,66.087558,6,1,1,1,1,367.1531,367.1531,367.1531,1.2048483095978216e-05
Orbitrap,66.099152,66.099152,6,1,1,1,1,413.1197,413.1197,413.1197,1.2048483095978216e-05
Orbitrap,66.25516800000001,66.25516800000001,14,1,1,1,1,276.0632,276.0632,276.0632,1.2048483095978216e-05
Orbitrap,66.398928,66.398928,6,1,1,1,1,414.9933,414.9933,414.9933,1.2048483095978216e-05
Orbitrap,66.608748,66.608748,6,1,1,1,1,370.0486,370.0486,370.0486,1.2048483095978216e-05
Orbitrap,66.63711,66.63711,5,1,1,1,1,222.1237,222.1237,222.1237,1.2048483095978216e-05
Orbitrap,66.642786,66.642786,6,1,1,1,1,370.2377,370.2377,370.2377,1.2048483095978216e-05
Orbitrap,66.75635199999999,66.75635199999999,14,1,1,1,1,417.2272,417.2272,417.2272,1.2048483095978216e-05
Orbitrap,66.77697,66.77697,5,1,1,1,1,445.1798,445.1798,445.1798,1.2048483095978216e-05
Orbitrap,66.795156,66.795156,6,1,1,1,1,371.0842,371.0842,371.0842,1.2048483095978216e-05
Orbitrap,66.812242,66.812242,6,1,1,1,1,477.2303,477.2303,477.2303,1.2048483095978216e-05
Orbitrap,66.84561500000001,66.84561500000001,14,1,0,1,0,393.2095,393.2095,393.2095,1.2048483095978216e-05
Orbitrap,66.988908,66.988908,6,1,1,1,1,372.1606,372.1606,372.1606,1.2048483095978216e-05
Orbitrap,67.001796,67.001796,6,1,1,1,1,372.2322,372.2322,372.2322,1.2048483095978216e-05
Orbitrap,67.1913,67.1913,4,1,1,1,1,373.285,373.285,373.285,1.2048483095978216e-05
Orbitrap,67.20987000000001,67.20987000000001,14,1,1,1,1,224.0329,224.0329,224.0329,1.2048483095978216e-05
Orbitrap,67.215168,67.215168,6,1,1,1,1,420.0948,420.0948,420.0948,1.2048483095978216e-05
Orbitrap,67.22595,67.22595,5,1,1,1,1,448.173,448.173,448.173,1.2048483095978216e-05
Orbitrap,67.23247839999999,67.23247839999999,14,1,1,1,1,420.20299,420.20299,420.20299,1.2048483095978216e-05
Orbitrap,67.23252000000001,67.23252000000001,14,1,1,1,1,420.20325,420.20325,420.20325,1.2048483095978216e-05
Orbitrap,67.364946,67.364946,6,1,1,1,1,748.4994,748.4994,748.4994,1.2048483095978216e-05
Orbitrap,67.514076,67.514076,6,1,1,1,1,375.0782,375.0782,375.0782,1.2048483095978216e-05
Orbitrap,67.54038,67.54038,5,1,1,1,1,225.1346,225.1346,225.1346,1.2048483095978216e-05
Orbitrap,67.5550448,67.5550448,7,1,1,1,1,422.21903,422.21903,422.21903,1.2048483095978216e-05
Orbitrap,67.70138399999999,67.70138399999999,14,1,1,1,1,282.0891,282.0891,282.0891,1.2048483095978216e-05
Orbitrap,67.702152,67.702152,6,1,1,1,1,282.0923,282.0923,282.0923,1.2048483095978216e-05
Orbitrap,67.82687999999999,67.82687999999999,14,1,1,1,1,226.0896,226.0896,226.0896,1.2048483095978216e-05
Orbitrap,67.876344,67.876344,6,1,1,1,1,377.0908,377.0908,377.0908,1.2048483095978216e-05
Orbitrap,67.897278,67.897278,6,1,1,1,1,377.2071,377.2071,377.2071,1.2048483095978216e-05
Orbitrap,67.90653599999999,67.90653599999999,14,1,1,1,1,282.9439,282.9439,282.9439,1.2048483095978216e-05
Orbitrap,68.0131496,68.0131496,7,1,1,1,1,850.16437,850.16437,850.16437,1.2048483095978216e-05
Orbitrap,68.058,68.058,3,1,1,1,1,425.3625,425.3625,425.3625,1.2048483095978216e-05
Orbitrap,68.074974,68.074974,6,1,1,1,1,378.1943,378.1943,378.1943,1.2048483095978216e-05
Orbitrap,68.187056,68.187056,6,1,1,1,1,426.1691,426.1691,426.1691,1.2048483095978216e-05
Orbitrap,68.41558799999999,68.41558799999999,14,1,1,1,1,190.0433,190.0433,190.0433,1.2048483095978216e-05
Orbitrap,68.429616,68.429616,6,1,1,1,1,285.1234,285.1234,285.1234,1.2048483095978216e-05
Orbitrap,68.444946,68.444946,6,1,1,1,1,760.4994,760.4994,760.4994,1.2048483095978216e-05
Orbitrap,68.47302,68.47302,5,1,1,1,1,228.2434,228.2434,228.2434,1.2048483095978216e-05
Orbitrap,68.619708,68.619708,6,1,1,1,1,381.2206,381.2206,381.2206,1.2048483095978216e-05
Orbitrap,68.64794400000001,68.64794400000001,14,1,1,1,1,286.0331,286.0331,286.0331,1.2048483095978216e-05
Orbitrap,68.774976,68.774976,6,1,1,1,1,382.0832,382.0832,382.0832,1.2048483095978216e-05
Orbitrap,68.96942999999999,68.96942999999999,14,1,1,1,1,383.1635,383.1635,383.1635,1.2048483095978216e-05
Orbitrap,68.998848,68.998848,6,1,1,1,1,431.2428,431.2428,431.2428,1.2048483095978216e-05
Orbitrap,69.131712,69.131712,6,1,1,1,1,288.0488,288.0488,288.0488,1.2048483095978216e-05
Orbitrap,69.146514,69.146514,6,1,1,1,1,384.1473,384.1473,384.1473,1.2048483095978216e-05
Orbitrap,69.34476000000001,69.34476000000001,14,1,1,1,1,231.1492,231.1492,231.1492,1.2048483095978216e-05
Orbitrap,69.38452799999999,69.38452799999999,14,1,1,1,1,289.1022,289.1022,289.1022,1.2048483095978216e-05
Orbitrap,69.634185,69.634185,6,1,1,1,1,464.2279,464.2279,464.2279,1.2048483095978216e-05
Orbitrap,69.71026,69.71026,5,1,1,1,1,697.1026,697.1026,697.1026,1.2048483095978216e-05
Orbitrap,69.76733999999999,69.76733999999999,14,1,1,1,1,465.1156,465.1156,465.1156,1.2048483095978216e-05
Orbitrap,69.847368,69.847368,6,1,1,1,1,291.0307,291.0307,291.0307,1.2048483095978216e-05
Orbitrap,69.857256,69.857256,6,1,1,1,1,291.0719,291.0719,291.0719,1.2048483095978216e-05
Orbitrap,69.92688,69.92688,5,1,1,1,1,233.0896,233.0896,233.0896,1.2048483095978216e-05
Orbitrap,70.1142144,70.1142144,7,1,1,1,1,438.21384,438.21384,438.21384,1.2048483095978216e-05
Orbitrap,70.33725600000001,70.33725600000001,14,1,1,1,1,293.0719,293.0719,293.0719,1.2048483095978216e-05
Orbitrap,70.343496,70.343496,6,1,1,1,1,293.0979,293.0979,293.0979,1.2048483095978216e-05
Orbitrap,70.34812800000002,70.34812800000002,14,1,1,1,1,293.1172,293.1172,293.1172,1.2048483095978216e-05
Orbitrap,70.49982000000001,70.49982000000001,14,1,1,1,1,234.9994,234.9994,234.9994,1.2048483095978216e-05
Orbitrap,70.58409599999999,70.58409599999999,14,1,1,1,1,294.1004,294.1004,294.1004,1.2048483095978216e-05
Orbitrap,70.8096,70.8096,4,1,1,1,1,295.04,295.04,295.04,1.2048483095978216e-05
Orbitrap,70.96480199999999,70.96480199999999,14,1,1,1,1,394.2489,394.2489,394.2489,1.2048483095978216e-05
Orbitrap,71.09943,71.09943,5,1,1,1,1,236.9981,236.9981,236.9981,1.2048483095978216e-05
Orbitrap,71.12680200000001,71.12680200000001,14,1,1,1,1,395.1489,395.1489,395.1489,1.2048483095978216e-05
Orbitrap,71.141922,71.141922,6,1,1,1,1,395.2329,395.2329,395.2329,1.2048483095978216e-05
Orbitrap,71.189064,71.189064,6,1,1,1,1,790.9896,790.9896,790.9896,1.2048483095978216e-05
Orbitrap,71.312376,71.312376,6,1,1,1,1,594.2698,594.2698,594.2698,1.2048483095978216e-05
Orbitrap,71.42517,71.42517,5,1,1,1,1,238.0839,238.0839,238.0839,1.2048483095978216e-05
Orbitrap,71.43222,71.43222,5,1,1,1,1,238.1074,238.1074,238.1074,1.2048483095978216e-05
Orbitrap,71.458182,71.458182,6,1,1,1,1,396.9899,396.9899,396.9899,1.2048483095978216e-05
Orbitrap,71.54889600000001,71.54889600000001,14,1,1,1,1,298.1204,298.1204,298.1204,1.2048483095978216e-05
Orbitrap,71.655804,71.655804,6,1,1,1,1,398.0878,398.0878,398.0878,1.2048483095978216e-05
Orbitrap,71.69297999999999,71.69297999999999,14,1,1,1,1,238.9766,238.9766,238.9766,1.2048483095978216e-05
Orbitrap,71.774736,71.774736,6,1,1,1,1,299.0614,299.0614,299.0614,1.2048483095978216e-05
Orbitrap,71.79336,71.79336,5,1,1,1,1,299.139,299.139,299.139,1.2048483095978216e-05
Orbitrap,71.86686560000001,71.86686560000001,14,1,1,1,1,449.16791,449.16791,449.16791,1.2048483095978216e-05
Orbitrap,72.01089599999999,72.01089599999999,14,1,1,1,1,300.0454,300.0454,300.0454,1.2048483095978216e-05
Orbitrap,72.018288,72.018288,6,1,1,1,1,300.0762,300.0762,300.0762,1.2048483095978216e-05
Orbitrap,72.02358,72.02358,5,1,1,1,1,400.131,400.131,400.131,1.2048483095978216e-05
Orbitrap,72.04149,72.04149,5,1,1,1,1,240.1383,240.1383,240.1383,1.2048483095978216e-05
Orbitrap,72.052308,72.052308,6,1,1,1,1,200.1453,200.1453,200.1453,1.2048483095978216e-05
Orbitrap,72.134188,72.134188,6,1,1,1,1,515.2442,515.2442,515.2442,1.2048483095978216e-05
Orbitrap,72.31094999999999,72.31094999999999,14,1,1,1,1,241.0365,241.0365,241.0365,1.2048483095978216e-05
Orbitrap,72.33885000000001,72.33885000000001,14,1,1,1,1,241.1295,241.1295,241.1295,1.2048483095978216e-05
Orbitrap,72.37107,72.37107,5,1,1,1,1,402.0615,402.0615,402.0615,1.2048483095978216e-05
Orbitrap,72.52202399999999,72.52202399999999,14,1,1,1,1,302.1751,302.1751,302.1751,1.2048483095978216e-05
Orbitrap,72.62535,72.62535,5,1,1,1,1,242.0845,242.0845,242.0845,1.2048483095978216e-05
Orbitrap,72.751068,72.751068,6,1,1,1,1,202.0863,202.0863,202.0863,1.2048483095978216e-05
Orbitrap,72.828576,72.828576,6,1,1,1,1,455.1786,455.1786,455.1786,1.2048483095978216e-05
Orbitrap,72.846464,72.846464,6,1,1,1,1,455.2904,455.2904,455.2904,1.2048483095978216e-05
Orbitrap,72.886092,72.886092,6,1,1,1,1,607.3841,607.3841,607.3841,1.2048483095978216e-05
Orbitrap,72.940896,72.940896,6,1,1,1,1,405.2272,405.2272,405.2272,1.2048483095978216e-05
Orbitrap,72.97334400000001,72.97334400000001,14,1,1,1,1,304.0556,304.0556,304.0556,1.2048483095978216e-05
Orbitrap,72.987144,72.987144,6,1,1,1,1,304.1131,304.1131,304.1131,1.2048483095978216e-05
Orbitrap,73.005768,73.005768,6,1,1,1,1,304.1907,304.1907,304.1907,1.2048483095978216e-05
Orbitrap,73.20576000000001,73.20576000000001,14,1,1,1,1,244.0192,244.0192,244.0192,1.2048483095978216e-05
Orbitrap,73.228704,73.228704,6,1,1,1,1,305.1196,305.1196,305.1196,1.2048483095978216e-05
Orbitrap,73.32211199999999,73.32211199999999,14,1,1,1,1,916.5264,916.5264,916.5264,1.2048483095978216e-05
Orbitrap,73.453856,73.453856,6,1,1,1,1,459.0866,459.0866,459.0866,1.2048483095978216e-05
Orbitrap,73.64466,73.64466,5,1,1,1,1,409.137,409.137,409.137,1.2048483095978216e-05
Orbitrap,73.979982,73.979982,6,1,1,1,1,410.9999,410.9999,410.9999,1.2048483095978216e-05
Orbitrap,73.99744199999999,73.99744199999999,14,1,1,1,1,411.0969,411.0969,411.0969,1.2048483095978216e-05
Orbitrap,74.015064,74.015064,6,1,1,1,1,411.1948,411.1948,411.1948,1.2048483095978216e-05
Orbitrap,74.01943800000001,74.01943800000001,14,1,1,1,1,411.2191,411.2191,411.2191,1.2048483095978216e-05
Orbitrap,74.169096,74.169096,6,1,1,1,1,309.0379,309.0379,309.0379,1.2048483095978216e-05
Orbitrap,74.170248,74.170248,6,1,1,1,1,309.0427,309.0427,309.0427,1.2048483095978216e-05
Orbitrap,74.2686192,74.2686192,7,1,1,1,1,464.17887,464.17887,464.17887,1.2048483095978216e-05
Orbitrap,74.361546,74.361546,6,1,1,1,1,413.1197,413.1197,413.1197,1.2048483095978216e-05
Orbitrap,74.44226400000001,74.44226400000001,14,1,1,1,1,310.1761,310.1761,310.1761,1.2048483095978216e-05
Orbitrap,74.69879399999999,74.69879399999999,14,1,1,1,1,414.9933,414.9933,414.9933,1.2048483095978216e-05
Orbitrap,74.90296799999999,74.90296799999999,14,1,1,1,1,208.0638,208.0638,208.0638,1.2048483095978216e-05
Orbitrap,74.90847600000001,74.90847600000001,14,1,1,1,1,208.0791,208.0791,208.0791,1.2048483095978216e-05
Orbitrap,75.10089599999999,75.10089599999999,14,1,1,1,1,417.2272,417.2272,417.2272,1.2048483095978216e-05
Orbitrap,75.248864,75.248864,6,1,1,1,1,470.3054,470.3054,470.3054,1.2048483095978216e-05
Orbitrap,75.28626,75.28626,5,1,1,1,1,209.1285,209.1285,209.1285,1.2048483095978216e-05
Orbitrap,75.30075,75.30075,5,1,1,1,1,251.0025,251.0025,251.0025,1.2048483095978216e-05
Orbitrap,75.37176,75.37176,5,1,1,1,1,314.049,314.049,314.049,1.2048483095978216e-05
Orbitrap,75.37464,75.37464,5,1,1,1,1,314.061,314.061,314.061,1.2048483095978216e-05
Orbitrap,75.37970400000002,75.37970400000002,14,1,1,1,1,314.0821,314.0821,314.0821,1.2048483095978216e-05
Orbitrap,75.402024,75.402024,6,1,1,1,1,314.1751,314.1751,314.1751,1.2048483095978216e-05
Orbitrap,75.594552,75.594552,6,1,1,1,1,314.9773,314.9773,314.9773,1.2048483095978216e-05
Orbitrap,75.61668,75.61668,5,1,1,1,1,315.0695,315.0695,315.0695,1.2048483095978216e-05
Orbitrap,75.617064,75.617064,6,1,1,1,1,420.0948,420.0948,420.0948,1.2048483095978216e-05
Orbitrap,75.63653819999999,75.63653819999999,14,1,1,1,1,420.20299,420.20299,420.20299,1.2048483095978216e-05
Orbitrap,75.63658500000001,75.63658500000001,14,1,1,1,1,420.20325,420.20325,420.20325,1.2048483095978216e-05
Orbitrap,75.97801799999999,75.97801799999999,14,1,1,1,1,422.1001,422.1001,422.1001,1.2048483095978216e-05
Orbitrap,75.99942539999999,75.99942539999999,14,1,1,1,1,422.21903,422.21903,422.21903,1.2048483095978216e-05
Orbitrap,76.356848,76.356848,6,1,1,1,1,477.2303,477.2303,477.2303,1.2048483095978216e-05
Orbitrap,76.3608,76.3608,4,1,1,1,1,318.17,318.17,318.17,1.2048483095978216e-05
Orbitrap,76.367424,76.367424,6,1,1,1,1,318.1976,318.1976,318.1976,1.2048483095978216e-05
Orbitrap,76.56525,76.56525,5,1,1,1,1,425.3625,425.3625,425.3625,1.2048483095978216e-05
Orbitrap,76.68628199999999,76.68628199999999,14,1,1,1,1,426.0349,426.0349,426.0349,1.2048483095978216e-05
Orbitrap,76.700496,76.700496,6,1,1,1,1,639.1708,639.1708,639.1708,1.2048483095978216e-05
Orbitrap,76.71043800000001,76.71043800000001,14,1,1,1,1,426.1691,426.1691,426.1691,1.2048483095978216e-05
Orbitrap,77.04909599999999,77.04909599999999,14,1,1,1,1,321.0379,321.0379,321.0379,1.2048483095978216e-05
Orbitrap,77.06011199999999,77.06011199999999,14,1,1,1,1,321.0838,321.0838,321.0838,1.2048483095978216e-05
Orbitrap,77.07896999999998,77.07896999999998,14,1,1,1,1,256.9299,256.9299,256.9299,1.2048483095978216e-05
Orbitrap,77.40054,77.40054,5,1,1,1,1,258.0018,258.0018,258.0018,1.2048483095978216e-05
Orbitrap,77.42385,77.42385,5,1,1,1,1,258.0795,258.0795,258.0795,1.2048483095978216e-05
Orbitrap,77.52372,77.52372,5,1,1,1,1,646.031,646.031,646.031,1.2048483095978216e-05
Orbitrap,77.5272,77.5272,4,1,1,1,1,323.03,323.03,323.03,1.2048483095978216e-05
Orbitrap,77.54172,77.54172,5,1,1,1,1,323.0905,323.0905,323.0905,1.2048483095978216e-05
Orbitrap,77.56716,77.56716,5,1,1,1,1,323.1965,323.1965,323.1965,1.2048483095978216e-05
Orbitrap,77.623704,77.623704,6,1,1,1,1,431.2428,431.2428,431.2428,1.2048483095978216e-05
Orbitrap,77.70231,77.70231,5,1,1,1,1,259.0077,259.0077,259.0077,1.2048483095978216e-05
Orbitrap,77.75712,77.75712,5,1,1,1,1,323.988,323.988,323.988,1.2048483095978216e-05
Orbitrap,77.76939999999999,77.76939999999999,14,1,1,1,1,777.694,777.694,777.694,1.2048483095978216e-05
Orbitrap,77.770896,77.770896,6,1,1,1,1,324.0454,324.0454,324.0454,1.2048483095978216e-05
Orbitrap,78.02052,78.02052,5,1,1,1,1,260.0684,260.0684,260.0684,1.2048483095978216e-05
Orbitrap,78.12298799999999,78.12298799999999,14,1,1,1,1,217.0083,217.0083,217.0083,1.2048483095978216e-05
Orbitrap,78.147972,78.147972,6,1,1,1,1,217.0777,217.0777,217.0777,1.2048483095978216e-05
Orbitrap,78.24672,78.24672,5,1,1,1,1,326.028,326.028,326.028,1.2048483095978216e-05
Orbitrap,78.25970400000001,78.25970400000001,14,1,1,1,1,326.0821,326.0821,326.0821,1.2048483095978216e-05
Orbitrap,78.278352,78.278352,6,1,1,1,1,326.1598,326.1598,326.1598,1.2048483095978216e-05
Orbitrap,78.30602999999999,78.30602999999999,14,1,1,1,1,261.0201,261.0201,261.0201,1.2048483095978216e-05
Orbitrap,78.308712,78.308712,6,1,1,1,1,435.0484,435.0484,435.0484,1.2048483095978216e-05
Orbitrap,78.44167999999999,78.44167999999999,14,1,1,1,1,784.4168,784.4168,784.4168,1.2048483095978216e-05
Orbitrap,78.463545,78.463545,6,1,1,1,1,523.0903,523.0903,523.0903,1.2048483095978216e-05
Orbitrap,78.6048,78.6048,4,1,1,1,1,262.016,262.016,262.016,1.2048483095978216e-05
Orbitrap,78.695262,78.695262,6,1,1,1,1,437.1959,437.1959,437.1959,1.2048483095978216e-05
Orbitrap,78.69558099999999,78.69558099999999,14,1,1,1,1,342.1547,342.1547,342.1547,1.2048483095978216e-05
Orbitrap,78.734736,78.734736,6,1,1,1,1,328.0614,328.0614,328.0614,1.2048483095978216e-05
Orbitrap,78.74347200000001,78.74347200000001,14,1,1,1,1,328.0978,328.0978,328.0978,1.2048483095978216e-05
Orbitrap,78.8742,78.8742,4,1,1,1,1,219.095,219.095,219.095,1.2048483095978216e-05
Orbitrap,78.90513,78.90513,5,1,1,1,1,263.0171,263.0171,263.0171,1.2048483095978216e-05
